User_ID,Amount,Location,Card_Type,Transaction_Type,Timestamp,IP_Address,Fraud_Label
694,2477.54,Faulknertown,MasterCard,In-store,2025-02-25 15:06:36,219.87.92.142,0
957,9820.92,Unusual Location,Visa,Gift Card Purchase,2025-01-20 05:52:44,130.96.79.208,1
164,3669.53,Phillipsbury,Amex,In-store,2025-01-04 03:06:04,185.139.245.226,0
436,2014.62,South Ann,MasterCard,Mobile Payment,2025-02-28 12:46:37,150.114.128.187,0
856,2743.19,South Katherine,Amex,ATM,2025-02-14 15:49:00,183.164.53.247,0
784,4400.0,Lake Michelle,Visa,Online,2025-01-30 00:12:44,119.191.14.194,0
148,3645.34,Port Ashleyside,MasterCard,Online,2025-02-12 02:04:26,195.201.247.170,0
386,3018.54,East Traceyport,Discover,Mobile Payment,2025-02-10 04:52:56,192.119.218.128,0
348,3628.07,South Curtis,Discover,Online,2025-01-15 00:14:19,46.26.166.121,0
370,1483.73,Lake Katieside,MasterCard,Mobile Payment,2025-01-01 11:41:45,11.176.160.158,0
557,3985.9,Wareton,MasterCard,Mobile Payment,2025-02-06 15:14:08,57.0.41.174,0
268,4308.43,Jacksonberg,MasterCard,Online,2025-01-11 19:33:55,81.56.87.112,0
716,4377.81,Port Loriview,Discover,In-store,2025-02-01 19:55:29,88.217.218.152,0
146,524.74,North Kellyhaven,Visa,Mobile Payment,2025-01-01 17:32:21,76.89.139.169,0
742,1899.73,Rachelside,MasterCard,Online,2025-02-13 20:31:55,24.144.36.93,0
375,1884.06,Port Edwardtown,Amex,ATM,2025-02-14 05:27:30,82.200.226.228,0
523,4892.2,Michaelburgh,Visa,Online,2025-01-01 03:41:14,223.51.29.69,0
726,4713.73,East Justin,Visa,Mobile Payment,2025-01-20 11:32:37,100.21.232.183,0
545,345.14,Jeffreyburgh,MasterCard,Mobile Payment,2025-01-02 15:23:14,209.117.136.121,0
426,3593.2,South Grantbury,Discover,Mobile Payment,2025-01-17 17:46:26,41.94.59.234,0
447,4335.35,Pierceshire,MasterCard,Mobile Payment,2025-02-16 07:39:33,63.78.249.207,0
914,4078.55,Davidville,Amex,ATM,2025-01-13 21:11:20,85.140.95.168,0
570,1055.19,New Robinside,Amex,In-store,2025-01-22 02:53:00,154.163.239.70,0
714,6.93,West Mirandahaven,Discover,Mobile Payment,2025-01-20 23:02:41,94.211.126.205,0
134,4706.06,Whitemouth,Amex,Online,2025-02-25 20:44:51,18.11.154.114,0
617,764.75,South Steven,Discover,In-store,2025-02-18 06:20:28,126.237.60.99,0
919,4343.1,Perezport,Amex,Mobile Payment,2025-01-03 20:37:20,177.176.167.255,0
352,4200.68,South Laurieburgh,Visa,Online,2025-01-06 16:25:54,215.121.67.238,0
744,4249.32,Baldwinview,Visa,Online,2025-01-02 09:29:59,132.122.204.170,0
316,4921.19,Pricetown,Amex,ATM,2025-01-06 06:38:02,169.126.1.147,0
731,4943.02,Washingtonshire,Visa,Mobile Payment,2025-02-18 11:57:57,219.231.166.75,0
475,4336.54,Knappville,MasterCard,Mobile Payment,2025-02-08 09:34:42,40.11.51.113,0
998,2046.11,Martinfort,MasterCard,Online,2025-02-20 17:30:11,213.47.208.111,0
720,4694.54,Woodstown,MasterCard,In-store,2025-02-10 08:12:39,60.42.244.112,0
832,1221.36,Hernandezland,Discover,Mobile Payment,2025-02-27 08:55:16,53.98.189.170,0
683,2036.25,Moodyton,Discover,Online,2025-02-15 21:53:44,221.168.51.224,0
976,2921.27,New Diana,Discover,Mobile Payment,2025-01-18 02:55:07,202.58.94.137,0
575,1113.51,East Ashleetown,Amex,Mobile Payment,2025-01-22 21:28:57,27.167.182.33,0
928,54.04,West Josefort,Amex,Mobile Payment,2025-01-16 07:12:09,121.165.237.39,0
364,1934.7,Richardbury,Amex,Online,2025-01-27 01:26:56,151.55.207.247,0
419,3344.6,Whitneyberg,Visa,ATM,2025-01-24 23:47:32,97.241.235.109,0
132,4174.6,Crawfordport,Discover,ATM,2025-02-12 12:23:26,22.97.173.55,0
511,4302.77,South Donna,Discover,Mobile Payment,2025-02-12 12:07:09,20.217.15.183,0
273,4334.26,South Sandra,MasterCard,Mobile Payment,2025-02-15 01:35:29,156.241.54.30,0
277,2106.18,Brianberg,MasterCard,Mobile Payment,2025-02-09 15:42:09,110.107.219.202,0
602,861.99,New Darrenville,MasterCard,Mobile Payment,2025-02-15 07:38:11,141.10.193.196,0
286,4518.11,Aaronberg,Amex,Mobile Payment,2025-02-04 14:59:24,13.128.172.42,0
398,984.73,East Mary,Discover,Mobile Payment,2025-01-16 10:21:09,203.79.28.251,0
343,4643.68,West Stevenberg,MasterCard,Mobile Payment,2025-02-15 16:01:50,37.247.10.0,0
730,3308.9,Christopherland,MasterCard,Mobile Payment,2025-02-18 01:27:23,142.98.194.149,0
857,3775.42,Heidishire,Discover,ATM,2025-01-02 14:23:12,2.181.104.92,0
419,2582.91,West Mary,Discover,Mobile Payment,2025-02-18 11:39:15,223.134.128.222,0
746,922.94,Hughesfort,MasterCard,ATM,2025-01-01 16:51:53,52.235.19.236,0
130,12371.56,Unusual Location,Discover,Gift Card Purchase,2025-02-07 04:50:59,Suspicious IP,1
981,4327.24,West David,MasterCard,Online,2025-01-12 09:26:14,67.216.148.223,0
656,2318.05,Stephaniestad,Visa,Mobile Payment,2025-02-07 20:29:37,180.34.73.63,0
199,9377.29,West Marcmouth,Amex,Crypto Exchange,2025-01-07 09:22:34,193.186.182.101,1
710,76.42,Averyview,Amex,Mobile Payment,2025-02-19 17:17:42,149.178.204.204,0
585,1164.26,Stevenstad,Visa,Online,2025-02-28 08:39:16,151.210.190.150,0
111,3674.01,West Jennifer,Discover,Mobile Payment,2025-01-30 17:04:11,100.208.41.215,0
461,3618.15,Port Jasmine,Visa,Online,2025-01-27 12:13:50,110.168.78.222,0
202,4098.9,Webbtown,Discover,ATM,2025-01-12 15:00:11,172.30.150.52,0
337,2306.35,Crystalmouth,MasterCard,Online,2025-01-07 19:41:41,108.52.34.164,0
859,1461.82,Adammouth,Visa,ATM,2025-02-18 13:20:02,44.143.164.234,0
784,4913.74,Brianshire,Discover,Online,2025-01-21 09:24:32,220.37.243.140,0
612,3120.12,Ortegaville,Visa,ATM,2025-01-18 12:06:51,18.85.51.46,0
687,3374.56,Brownbury,MasterCard,Online,2025-02-18 13:30:14,184.72.169.85,0
801,9705.44,North Christyfurt,Visa,Gift Card Purchase,2025-01-28 05:53:37,90.79.104.151,1
267,1341.94,West Carrie,Discover,Mobile Payment,2025-01-30 16:55:39,134.180.95.236,0
582,4314.59,Markville,Discover,Online,2025-01-11 20:37:31,98.38.31.240,0
994,189.98,South Natalie,Discover,Mobile Payment,2025-02-22 19:05:32,45.12.216.35,0
325,3509.35,Wandaborough,Discover,Mobile Payment,2025-02-01 09:00:53,135.175.198.232,0
383,2793.11,Maryhaven,Visa,In-store,2025-02-05 23:14:05,148.46.134.7,0
886,3569.68,Woodton,Discover,In-store,2025-01-06 22:36:02,72.6.152.216,0
444,4438.01,Jeffreyshire,Amex,Online,2025-02-15 07:24:21,75.223.45.188,0
841,312.28,Michaelshire,MasterCard,ATM,2025-02-25 13:05:42,130.72.165.194,0
903,1300.8,Warrenton,Amex,Mobile Payment,2025-02-28 16:21:16,43.46.33.75,0
269,2150.9,Jacksonfort,Discover,Online,2025-02-20 00:00:08,187.90.19.210,0
738,1201.72,Katherineberg,Visa,In-store,2025-02-28 14:48:30,181.255.241.215,0
798,3928.29,New Jamesside,Discover,In-store,2025-02-23 01:05:26,133.141.169.40,0
112,629.44,Johnland,Visa,Online,2025-01-30 02:54:20,68.225.90.109,0
137,3640.39,Robinside,MasterCard,In-store,2025-01-20 03:32:42,110.12.149.162,0
588,1693.86,West Thomas,Amex,ATM,2025-01-02 23:50:34,92.10.52.119,0
510,2287.53,Margaretberg,Visa,Mobile Payment,2025-02-23 20:23:22,68.255.55.97,0
130,1394.69,West Briannaview,Amex,ATM,2025-02-07 03:32:15,223.101.90.219,0
674,1803.22,Port Jacobshire,Visa,Mobile Payment,2025-01-21 15:49:19,148.42.243.59,0
617,1421.24,Michaelport,MasterCard,Online,2025-01-07 23:07:57,142.207.106.143,0
422,270.7,Kellyburgh,MasterCard,ATM,2025-02-15 12:01:04,137.173.220.157,0
549,3819.99,Port Savannahburgh,Visa,In-store,2025-01-07 12:50:57,33.141.56.209,0
741,160.08,Charlesborough,MasterCard,ATM,2025-01-29 18:27:05,3.128.121.225,0
897,4415.05,North Jose,Discover,ATM,2025-01-01 22:18:14,58.154.5.0,0
589,542.8,North Aaron,Visa,ATM,2025-02-18 14:44:44,135.92.52.240,0
245,4931.99,South Stephenhaven,Amex,Mobile Payment,2025-02-17 00:04:16,147.248.108.61,0
128,3874.77,New Seanside,Visa,Mobile Payment,2025-01-04 10:06:12,152.202.12.177,0
212,4783.01,Paulfurt,Discover,In-store,2025-02-20 00:31:01,37.19.98.174,0
242,1236.67,Guerreroside,MasterCard,In-store,2025-02-16 01:19:12,117.42.179.90,0
339,131.14,Crossmouth,Amex,Online,2025-02-06 11:57:03,140.54.91.54,0
353,460.13,Wesleyville,MasterCard,Mobile Payment,2025-02-13 17:07:46,146.253.105.109,0
224,2926.29,Lake Michael,Amex,In-store,2025-01-11 02:19:30,209.176.61.150,0
406,1312.45,East Mary,Discover,In-store,2025-01-03 08:39:54,66.8.241.189,0
168,943.0,South Andrew,Visa,Online,2025-01-14 12:23:58,79.62.103.9,0
338,2641.45,South Nicoleberg,Discover,Mobile Payment,2025-02-16 17:31:37,118.164.133.58,0
880,3624.83,East Dustinburgh,Discover,Online,2025-02-01 01:07:27,158.94.106.182,0
250,4978.42,Michellechester,Amex,ATM,2025-01-23 18:41:01,100.212.146.199,0
866,4703.2,Martinton,Visa,ATM,2025-02-04 04:48:39,48.20.94.96,0
136,588.83,West Michelle,Discover,ATM,2025-02-26 17:02:58,161.106.225.36,0
877,1503.33,East Andrew,Visa,Mobile Payment,2025-02-21 10:52:10,37.167.150.80,0
879,2995.56,West Kurtville,Discover,ATM,2025-01-26 19:59:49,14.4.29.227,0
367,921.88,Ericfort,Discover,ATM,2025-01-06 07:31:12,206.151.21.8,0
414,3005.32,South Paul,Amex,ATM,2025-01-04 03:39:48,53.63.223.103,0
567,10954.48,Lake Edwin,MasterCard,Online,2025-01-27 04:30:29,112.114.199.46,1
371,4590.2,Lake Jamesbury,Discover,ATM,2025-01-25 21:59:51,199.179.175.194,0
473,1231.14,Lake Amanda,Discover,Online,2025-02-04 20:00:06,55.138.87.67,0
548,3897.16,East Keith,Visa,In-store,2025-02-03 19:19:54,188.148.64.190,0
744,2657.49,Hurleyside,Visa,Online,2025-02-25 18:19:47,88.36.246.212,0
426,1339.33,North Christybury,MasterCard,In-store,2025-02-14 03:34:24,93.112.188.217,0
523,1923.18,Ernestberg,Visa,In-store,2025-01-03 09:38:50,168.85.75.227,0
304,817.92,Willisfort,Amex,Online,2025-02-23 14:24:09,157.203.12.83,0
763,2226.22,Lake Jennahaven,Discover,ATM,2025-01-01 04:28:56,139.155.123.195,0
492,1955.7,West Jessica,Visa,Online,2025-02-14 06:12:22,83.79.251.218,0
725,79.21,South Stephanieland,Amex,In-store,2025-02-18 15:24:23,124.14.144.9,0
105,518.27,East Maryton,Amex,In-store,2025-01-02 15:07:25,54.162.134.66,0
448,4674.05,Suarezstad,MasterCard,In-store,2025-02-06 05:38:07,68.239.83.233,0
499,1488.96,South Juliaview,MasterCard,Mobile Payment,2025-03-01 12:44:08,49.226.128.71,0
422,3710.04,Aliciaview,Visa,ATM,2025-02-28 04:05:43,161.84.165.192,0
601,3274.98,East Michaelmouth,Visa,In-store,2025-01-17 08:53:40,17.225.95.192,0
912,2902.0,Port Dustin,Amex,In-store,2025-01-21 21:24:09,44.41.229.183,0
204,4720.96,North Ericburgh,Visa,Mobile Payment,2025-01-19 02:33:35,15.101.38.8,0
778,145.16,East Audrey,MasterCard,Mobile Payment,2025-02-20 13:03:35,202.41.198.231,0
328,192.07,East Emilyberg,MasterCard,Mobile Payment,2025-02-12 02:58:49,146.73.219.15,0
864,3669.39,Lake Sarah,MasterCard,Mobile Payment,2025-02-10 14:13:54,175.132.26.239,0
270,494.12,Darrylview,MasterCard,Mobile Payment,2025-01-18 04:55:49,33.251.115.225,0
278,4389.13,Glennfort,Amex,In-store,2025-01-18 03:56:18,21.98.170.164,0
797,2765.88,New Kerri,Discover,ATM,2025-01-13 20:26:34,104.228.47.81,0
812,1597.52,North Tammyview,Visa,In-store,2025-01-17 21:16:49,23.202.150.52,0
309,2817.76,Philipfort,MasterCard,Mobile Payment,2025-01-06 11:44:36,48.166.60.199,0
704,4773.62,Michaelside,Discover,Mobile Payment,2025-02-03 11:36:55,28.200.99.173,0
173,1259.6,West Laura,Discover,In-store,2025-01-22 12:27:25,111.86.23.168,0
557,1250.0,South Sandy,Discover,In-store,2025-02-14 03:50:39,182.1.124.156,0
680,37.08,New Barrystad,MasterCard,ATM,2025-01-13 00:30:32,115.22.70.96,0
983,3307.66,Davisfurt,Amex,ATM,2025-01-18 00:34:22,96.33.122.106,0
834,3226.22,Youngburgh,MasterCard,Mobile Payment,2025-01-19 21:03:22,139.180.192.44,0
290,3952.19,Nancyland,Amex,Online,2025-01-17 10:32:58,7.190.241.32,0
729,3923.41,Mooremouth,Visa,Mobile Payment,2025-01-26 06:42:16,96.141.35.15,0
667,2532.19,Deanland,Amex,ATM,2025-02-22 05:37:46,97.187.174.17,0
818,1900.95,Williamshire,Visa,Mobile Payment,2025-02-02 20:46:11,85.67.233.85,0
586,2486.29,North Scott,Amex,Online,2025-01-13 16:09:10,159.193.219.22,0
314,4632.85,New Andrew,MasterCard,Mobile Payment,2025-03-01 11:37:01,158.242.121.89,0
501,2003.29,North Brandon,Amex,Online,2025-01-21 09:03:56,180.164.143.172,0
551,864.4,Scottshire,Visa,Mobile Payment,2025-02-26 01:40:22,203.127.100.159,0
712,2933.7,Mckenziefurt,Amex,ATM,2025-02-01 22:54:11,126.34.166.48,0
644,3923.96,Wernermouth,Discover,ATM,2025-01-07 07:37:38,188.224.204.213,0
295,615.33,West Amyport,Discover,In-store,2025-01-13 11:31:55,1.97.219.1,0
354,4580.85,Collinsmouth,Discover,ATM,2025-01-20 03:38:07,217.169.172.239,0
771,4954.45,Dylanland,Visa,Online,2025-01-20 07:26:52,102.23.41.233,0
694,3698.6,Baxterfort,Visa,Online,2025-01-23 22:26:19,90.40.172.83,0
308,14.88,Port Randy,Discover,Mobile Payment,2025-01-05 10:30:57,137.176.51.127,0
870,12248.96,Vaughnfort,Visa,Crypto Exchange,2025-01-13 09:42:18,146.78.148.18,1
227,1385.11,East Garystad,MasterCard,ATM,2025-02-16 11:27:44,182.196.80.128,0
428,1714.58,Kevinmouth,Amex,In-store,2025-02-15 21:49:02,101.15.115.120,0
674,2638.27,West Geoffrey,MasterCard,ATM,2025-01-31 02:54:34,142.145.32.247,0
657,2923.07,Stephenstad,MasterCard,Mobile Payment,2025-02-20 17:51:23,167.200.245.9,0
258,1174.72,South Eric,Amex,Mobile Payment,2025-01-06 17:13:31,116.54.190.233,0
559,662.25,North Johnville,Amex,Mobile Payment,2025-01-10 16:39:42,156.22.105.3,0
673,1159.3,New Katie,MasterCard,Mobile Payment,2025-01-07 17:53:13,222.144.189.82,0
546,1739.36,Lake Christopher,Amex,Mobile Payment,2025-01-21 23:04:51,106.172.82.32,0
790,1859.52,Caitlinton,Discover,In-store,2025-02-25 08:14:35,214.99.12.123,0
287,18252.51,Raystad,Discover,Gift Card Purchase,2025-01-15 17:39:09,71.47.244.202,1
294,4237.87,New Kathrynland,Amex,Online,2025-01-22 04:53:39,165.9.88.137,0
304,953.69,East Kimberly,MasterCard,Mobile Payment,2025-02-26 15:50:29,180.136.144.76,0
286,522.44,South Laura,Visa,Mobile Payment,2025-02-19 13:42:21,97.124.153.140,0
305,490.11,Dianamouth,Discover,ATM,2025-01-20 21:51:45,43.14.105.112,0
760,587.33,Morganfort,Discover,ATM,2025-02-03 05:17:25,40.71.165.99,0
836,12365.5,Christinaberg,Discover,Crypto Exchange,2025-01-17 16:28:32,Suspicious IP,1
712,17673.92,Port Karen,Visa,Crypto Exchange,2025-01-26 12:35:35,74.233.74.58,1
339,1825.18,Jeremyton,Discover,In-store,2025-02-16 04:38:09,201.150.141.15,0
687,1085.95,South Stephenberg,Visa,Online,2025-01-13 13:54:07,12.102.42.140,0
863,1600.56,Odonnellborough,Visa,In-store,2025-01-10 13:31:10,32.145.104.247,0
127,2892.54,Troymouth,MasterCard,Mobile Payment,2025-02-06 21:11:15,179.78.250.122,0
561,3679.37,Port Gregory,Discover,Mobile Payment,2025-01-29 14:07:56,140.52.11.228,0
339,2925.19,Victoriaton,Discover,Online,2025-02-25 18:34:30,44.8.24.170,0
721,6127.04,Unusual Location,MasterCard,Crypto Exchange,2025-02-20 01:38:28,Suspicious IP,1
210,3629.37,North Scott,Amex,In-store,2025-02-19 05:28:09,120.164.175.188,0
217,4615.01,Lake Steven,Discover,Mobile Payment,2025-01-17 14:42:34,9.203.208.84,0
763,2777.54,Brooksfurt,MasterCard,Mobile Payment,2025-02-03 02:37:09,181.132.224.77,0
866,2780.82,Port Kimberly,Discover,ATM,2025-02-28 16:20:10,32.39.242.138,0
112,10714.05,Unusual Location,Discover,Online,2025-02-13 07:27:58,Suspicious IP,1
464,425.82,Michaelview,Amex,In-store,2025-01-12 14:35:01,161.73.247.128,0
609,3821.55,Lake Melissa,Amex,Online,2025-02-22 03:48:48,4.111.49.201,0
387,1357.27,Lake Casey,Amex,Mobile Payment,2025-01-08 12:46:44,69.54.148.218,0
262,368.87,West Sarahfort,Amex,Online,2025-01-17 23:59:02,12.20.109.89,0
427,2968.93,Cuevasview,Visa,Mobile Payment,2025-02-25 16:10:22,160.248.35.67,0
416,4558.47,Taylorshire,Visa,In-store,2025-01-29 17:53:25,8.167.1.101,0
909,870.64,West Ericaport,MasterCard,ATM,2025-01-14 21:22:16,43.164.154.245,0
235,432.96,Jasonfurt,Visa,ATM,2025-01-08 18:15:34,15.103.104.236,0
236,4267.03,Bennettborough,MasterCard,Mobile Payment,2025-02-07 07:46:44,12.129.192.236,0
985,3440.77,Valdezshire,MasterCard,Online,2025-01-06 20:31:49,218.165.102.8,0
445,2531.56,North Allison,Amex,Mobile Payment,2025-02-26 05:24:48,29.166.140.30,0
616,196.8,East Jack,Discover,Online,2025-02-11 15:34:33,114.10.24.113,0
831,3552.41,West Tinaport,MasterCard,Mobile Payment,2025-01-01 07:26:47,202.79.197.142,0
193,3972.3,Deannafurt,Amex,ATM,2025-02-20 18:06:35,201.164.114.170,0
891,1044.95,Petersonside,Amex,In-store,2025-01-15 19:09:21,24.242.183.54,0
449,2124.76,North Donaldbury,Visa,Online,2025-02-11 15:07:05,130.202.148.14,0
288,2537.67,Smithborough,MasterCard,In-store,2025-02-09 05:54:23,200.18.5.250,0
533,4378.97,Petersonchester,Amex,Mobile Payment,2025-01-29 23:25:37,89.219.178.163,0
833,1326.05,Woodardberg,MasterCard,In-store,2025-02-18 17:06:05,116.211.2.140,0
210,2080.66,West Laurenburgh,Visa,Mobile Payment,2025-01-05 18:26:16,121.171.145.172,0
681,755.32,North Darrell,MasterCard,Online,2025-01-24 17:31:03,58.148.31.24,0
899,1160.06,Gonzaleztown,Amex,Online,2025-01-27 16:15:24,80.51.240.227,0
875,564.12,Madisonchester,Amex,ATM,2025-02-01 09:08:54,27.162.42.229,0
477,3464.5,East Jerry,Discover,In-store,2025-02-28 00:40:30,14.176.179.95,0
891,876.23,North Robertburgh,MasterCard,In-store,2025-02-13 22:09:01,200.169.62.1,0
387,836.7,Brittanyport,Amex,Mobile Payment,2025-02-17 13:16:47,18.154.86.248,0
837,3600.68,Andrewstad,Amex,ATM,2025-02-01 10:31:37,87.41.153.105,0
242,3276.96,Destinyton,Discover,Online,2025-01-06 06:17:40,30.12.47.48,0
465,181.24,West Robert,Visa,ATM,2025-01-04 05:10:02,23.121.191.149,0
947,1951.45,North Laurenville,Discover,In-store,2025-02-28 14:41:53,64.116.218.110,0
505,17750.77,New Alexander,Discover,Gift Card Purchase,2025-01-29 06:26:54,Suspicious IP,1
837,2293.68,Jonathanville,Visa,In-store,2025-01-14 02:47:12,204.68.105.8,0
262,3767.99,Port Seanchester,Amex,ATM,2025-02-28 11:41:02,111.6.241.200,0
447,3869.48,Michaelview,Discover,Online,2025-02-11 10:24:25,220.79.168.60,0
781,4238.7,Mistychester,Discover,In-store,2025-02-27 21:05:40,131.238.46.81,0
807,2018.23,Shannonmouth,Visa,In-store,2025-02-20 06:48:55,119.206.181.178,0
877,3546.33,Maystad,Amex,Online,2025-01-13 22:06:18,133.141.216.56,0
114,375.91,Karaton,Amex,Online,2025-01-20 10:15:33,120.129.64.203,0
103,857.23,Clarkhaven,Visa,Online,2025-01-24 06:47:53,209.128.49.162,0
996,340.24,East Jacobside,Amex,Online,2025-01-28 17:08:05,189.0.137.177,0
600,4513.89,Christymouth,Amex,In-store,2025-02-21 15:31:27,161.51.239.73,0
984,251.42,Davisview,Visa,In-store,2025-01-14 22:46:45,40.130.204.109,0
600,3100.39,East Heatherland,MasterCard,In-store,2025-02-21 00:47:51,194.47.88.221,0
748,3204.24,Codyton,Amex,ATM,2025-01-09 04:58:51,184.149.214.147,0
612,3646.87,Port Sarah,Amex,In-store,2025-02-19 14:09:01,19.163.184.73,0
528,4962.95,Tanyashire,MasterCard,Mobile Payment,2025-01-18 13:18:48,182.223.189.225,0
327,1886.05,Port Stephanieview,MasterCard,ATM,2025-01-16 17:44:58,217.107.109.157,0
748,4179.94,Transhire,Visa,ATM,2025-01-14 09:04:43,222.150.231.159,0
186,1574.9,Castrotown,Discover,ATM,2025-02-23 01:22:54,187.179.244.67,0
410,2691.52,South Tasha,Amex,ATM,2025-02-22 09:18:14,46.222.234.188,0
998,2758.69,North Peter,Visa,ATM,2025-02-21 19:23:33,42.80.69.221,0
994,4729.09,Bryantchester,Visa,Mobile Payment,2025-01-20 01:24:13,182.41.185.105,0
173,3403.3,North Justin,Discover,ATM,2025-03-01 08:04:23,144.57.77.78,0
707,3959.97,Jenniferport,Amex,Online,2025-02-21 12:24:59,184.3.237.37,0
732,4210.08,Port Katherineton,Amex,ATM,2025-02-12 13:00:09,184.205.229.6,0
215,2928.22,Ramirezport,Amex,Online,2025-01-11 12:33:49,56.168.110.200,0
373,14974.39,Unusual Location,Amex,Crypto Exchange,2025-02-14 21:19:51,Suspicious IP,1
476,3601.26,Hollandside,Discover,ATM,2025-02-19 16:47:41,61.73.13.144,0
308,2073.53,Brownfurt,Discover,ATM,2025-02-20 13:58:12,23.160.7.50,0
940,3702.49,Josefort,Visa,ATM,2025-01-16 08:07:22,189.62.102.29,0
481,3295.12,North Karen,Discover,ATM,2025-01-17 05:03:33,5.199.18.208,0
333,3529.13,Fritzton,Amex,In-store,2025-02-06 10:13:29,189.205.56.150,0
888,1408.63,Williamville,Visa,In-store,2025-02-22 06:12:05,22.20.218.103,0
764,1751.79,Richardbury,MasterCard,Mobile Payment,2025-02-01 08:17:25,113.150.74.59,0
188,2350.65,Larrytown,Discover,Online,2025-01-12 03:35:09,223.242.22.45,0
690,1712.87,Lake Jamesborough,Discover,ATM,2025-02-19 17:58:22,185.2.173.67,0
526,3715.36,East Justinville,MasterCard,In-store,2025-02-23 16:02:40,79.132.164.183,0
456,3761.11,West Kara,MasterCard,ATM,2025-01-23 18:19:11,195.229.2.136,0
421,2468.39,Rogersstad,Amex,ATM,2025-02-26 23:20:46,36.134.44.18,0
743,1031.68,Taylorchester,Discover,In-store,2025-01-10 06:56:50,133.131.226.171,0
780,13707.18,Port Dustin,MasterCard,Gift Card Purchase,2025-02-01 19:39:13,176.207.217.185,1
122,2624.06,New James,MasterCard,Online,2025-02-23 16:56:01,53.164.255.220,0
338,2009.98,Samanthatown,Amex,Mobile Payment,2025-01-10 16:04:06,6.253.63.240,0
691,1185.39,South Nicolechester,Amex,Online,2025-01-14 16:28:39,116.23.42.151,0
616,3725.45,Barnesport,MasterCard,In-store,2025-01-04 01:25:32,135.175.150.112,0
354,3072.59,Port Mark,MasterCard,In-store,2025-02-22 14:54:47,128.84.30.37,0
586,2687.85,Elizabethfort,Amex,Mobile Payment,2025-01-07 03:14:26,85.225.190.132,0
704,4235.54,Osbornemouth,Visa,Mobile Payment,2025-02-22 07:03:58,92.100.192.177,0
298,342.59,Huertashire,MasterCard,Online,2025-01-13 01:01:15,154.55.191.63,0
791,3335.95,Luceroview,Amex,Mobile Payment,2025-03-01 09:13:15,6.246.74.194,0
127,2495.49,Brownburgh,Amex,In-store,2025-01-04 13:34:12,196.216.118.185,0
293,1559.76,Jasonhaven,Visa,ATM,2025-01-20 12:08:02,58.71.183.104,0
659,229.71,Lake Garrettshire,Discover,Mobile Payment,2025-01-13 16:28:16,33.193.233.116,0
458,4777.66,New Michelle,Discover,ATM,2025-01-11 13:40:22,18.12.237.127,0
362,4582.61,South Christinaton,MasterCard,In-store,2025-02-22 21:03:46,107.184.145.102,0
255,1852.52,Lake James,Amex,Mobile Payment,2025-02-12 22:36:52,173.199.190.180,0
648,53.25,Lake Stevenstad,Visa,In-store,2025-02-11 07:05:13,72.213.152.77,0
958,3845.85,East Ashleyport,MasterCard,ATM,2025-01-06 23:42:18,212.161.52.97,0
417,2553.9,Johnchester,MasterCard,Mobile Payment,2025-01-27 13:49:53,55.24.77.62,0
304,119.97,Lake Christian,Visa,In-store,2025-01-31 19:36:31,107.10.116.207,0
685,4559.78,Christopherchester,Amex,Online,2025-01-15 10:03:01,156.130.66.213,0
634,159.11,North Christopherstad,Amex,ATM,2025-01-02 21:17:23,107.197.199.48,0
181,3999.16,Lake Johnny,Visa,Online,2025-02-22 23:33:47,3.160.171.155,0
725,1625.85,Reedbury,Discover,Online,2025-02-22 10:04:35,216.41.248.157,0
544,805.99,Jacksontown,Visa,Mobile Payment,2025-01-13 03:48:07,91.91.249.129,0
571,1567.99,West Erica,Discover,In-store,2025-02-09 02:55:46,139.229.43.40,0
313,3444.87,Port Davidhaven,Amex,Mobile Payment,2025-01-16 02:05:12,204.122.26.57,0
696,1730.23,Lake Richardtown,Amex,Online,2025-01-22 16:23:46,30.50.29.170,0
342,2472.79,East Melinda,MasterCard,Mobile Payment,2025-01-30 07:14:54,208.106.142.246,0
993,3581.59,Port Wayne,Visa,ATM,2025-01-17 06:20:55,25.91.192.60,0
817,2997.55,Jenniferton,Discover,Mobile Payment,2025-02-24 09:22:41,16.60.164.17,0
437,331.33,Smithview,Visa,Mobile Payment,2025-02-04 12:10:03,57.14.30.20,0
868,1237.01,Deleonburgh,Amex,In-store,2025-02-08 11:56:26,75.152.80.89,0
939,1652.23,East Alisonmouth,Amex,In-store,2025-01-12 08:21:04,188.53.190.173,0
966,3232.32,Whitakerport,Amex,Mobile Payment,2025-01-21 07:11:17,142.181.65.58,0
594,3055.21,Reyesberg,MasterCard,ATM,2025-02-01 05:11:57,62.200.202.114,0
187,2441.69,Robertmouth,Visa,Mobile Payment,2025-01-02 05:44:30,105.172.168.224,0
139,273.17,East Shawn,Amex,Mobile Payment,2025-02-25 16:20:20,104.183.66.195,0
377,1546.32,Lake Tamara,Discover,In-store,2025-01-09 07:04:51,223.199.137.63,0
190,1089.97,Tracyhaven,Amex,Mobile Payment,2025-03-01 17:48:55,79.9.253.18,0
697,1209.99,Hernandezmouth,Discover,ATM,2025-02-25 00:32:15,114.106.131.127,0
604,3593.82,Welchstad,MasterCard,Mobile Payment,2025-02-19 00:35:11,4.242.7.50,0
706,778.87,New Kathy,Amex,ATM,2025-02-12 07:10:10,154.176.76.201,0
820,2772.76,Aaronhaven,Visa,In-store,2025-02-11 09:04:53,78.226.29.92,0
